interaction_id,user_id,place_id,type,rating,dwell_sec,timestamp
i_000412,u_0020,p_0062,save,4.5,,2025-08-15T16:14:43
i_000413,u_0020,p_0017,view,,296,2025-08-25T13:39:43
i_000414,u_0020,p_0048,view,,341,2025-07-12T07:53:43
i_000415,u_0020,p_0061,view,,185,2025-10-21T19:21:43
i_000416,u_0020,p_0011,checkin,4.3,,2025-08-17T14:56:43
i_000417,u_0020,p_0106,view,,316,2025-07-31T02:16:43
i_000418,u_0020,p_0060,view,,127,2025-10-28T05:46:43
i_000419,u_0021,p_0115,checkin,,,2025-07-09T03:39:43
i_000420,u_0021,p_0112,view,,257,2025-08-04T02:29:43
i_000421,u_0021,p_0012,view,,295,2025-08-25T06:59:43
i_000422,u_0021,p_0007,view,,248,2025-10-21T04:26:43
i_000423,u_0021,p_0049,view,,197,2025-08-01T21:55:43
i_000424,u_0021,p_0006,view,,250,2025-09-08T02:52:43
i_000425,u_0021,p_0012,click,4.6,194,2025-08-31T04:02:43
i_000426,u_0021,p_0117,view,,202,2025-10-19T05:51:43
i_000427,u_0021,p_0116,checkin,,,2025-08-24T14:22:43
i_000428,u_0021,p_0055,view,,233,2025-08-17T15:19:43
i_000429,u_0021,p_0018,click,4.4,79,2025-10-25T12:04:43
i_000430,u_0021,p_0056,click,4.9,113,2025-09-25T23:12:43
i_000431,u_0021,p_0056,save,,,2025-07-31T02:49:43
i_000432,u_0021,p_0103,view,,365,2025-10-20T06:48:43
i_000433,u_0021,p_0004,view,,301,2025-08-31T00:35:43
i_000434,u_0021,p_0002,view,,161,2025-08-31T17:45:43
i_000435,u_0021,p_0017,save,,,2025-07-23T03:25:43
i_000436,u_0021,p_0049,save,,,2025-07-18T11:41:43
i_000437,u_0021,p_0050,view,,223,2025-09-10T13:01:43
i_000438,u_0021,p_0060,view,,136,2025-08-24T08:50:43
i_000439,u_0021,p_0017,save,5.0,,2025-07-20T06:39:43
i_000440,u_0021,p_0113,view,,240,2025-09-03T00:06:43
i_000441,u_0021,p_0106,view,,188,2025-07-15T11:26:43
i_000442,u_0021,p_0105,view,,222,2025-08-14T19:53:43
i_000443,u_0021,p_0061,click,2.5,280,2025-09-24T00:49:43
i_000444,u_0021,p_0058,view,,235,2025-09-07T16:14:43
i_000445,u_0021,p_0006,view,,278,2025-09-07T13:55:43
i_000446,u_0021,p_0017,view,,276,2025-10-10T22:56:43
i_000447,u_0021,p_0017,click,4.9,235,2025-10-08T21:06:43
i_000448,u_0021,p_0102,click,3.3,180,2025-08-13T03:19:43
i_000449,u_0022,p_0057,checkin,3.2,,2025-10-21T06:20:43
i_000450,u_0022,p_0101,view,,372,2025-07-12T14:32:43
i_000451,u_0022,p_0101,view,,268,2025-07-21T12:32:43
i_000452,u_0022,p_0064,view,,235,2025-10-06T07:49:43
i_000453,u_0022,p_0040,save,4.4,,2025-09-22T04:01:43
i_000454,u_0022,p_0047,view,,315,2025-07-29T05:40:43
i_000455,u_0022,p_0106,view,,222,2025-08-09T18:34:43
i_000456,u_0022,p_0004,view,,141,2025-08-24T19:21:43
i_000457,u_0022,p_0056,view,,318,2025-08-30T04:54:43
i_000458,u_0022,p_0108,view,,152,2025-11-01T00:25:43
i_000459,u_0022,p_0118,save,,,2025-10-08T06:29:43
i_000460,u_0022,p_0019,view,,53,2025-10-08T06:23:43
i_000461,u_0022,p_0067,view,,121,2025-10-19T15:53:43
i_000462,u_0022,p_0005,click,,262,2025-09-23T12:19:43
i_000463,u_0022,p_0114,view,,363,2025-11-04T02:42:43
i_000464,u_0022,p_0109,save,3.2,,2025-07-24T15:18:43
i_000465,u_0022,p_0010,view,,168,2025-09-26T01:41:43
i_000466,u_0022,p_0002,view,,56,2025-07-21T08:28:43
i_000467,u_0022,p_0001,view,,315,2025-09-21T15:00:43
i_000468,u_0022,p_0007,view,,280,2025-10-03T14:32:43
i_000469,u_0022,p_0055,view,,379,2025-09-23T01:24:43
i_000470,u_0022,p_0116,view,,296,2025-09-24T10:31:43
i_000471,u_0022,p_0110,save,3.9,,2025-09-28T03:26:43
i_000472,u_0022,p_0004,save,,,2025-10-10T14:33:43
i_000473,u_0022,p_0104,view,,210,2025-07-25T01:28:43
i_000474,u_0022,p_0001,view,,205,2025-09-30T07:39:43
i_000475,u_0022,p_0044,view,,291,2025-07-08T14:52:43
i_000476,u_0022,p_0015,save,4.3,,2025-09-14T10:05:43
i_000477,u_0022,p_0011,click,4.2,115,2025-10-07T02:26:43
i_000478,u_0022,p_0058,save,3.7,,2025-10-02T00:12:43
i_000479,u_0023,p_0060,checkin,4.1,,2025-09-19T17:01:43
i_000480,u_0023,p_0007,click,3.5,202,2025-09-04T05:25:43
i_000481,u_0023,p_0105,view,,161,2025-10-30T17:12:43
i_000482,u_0023,p_0055,click,5.0,185,2025-10-06T16:39:43
i_000483,u_0023,p_0011,click,4.5,282,2025-07-16T17:07:43
i_000484,u_0023,p_0016,view,,250,2025-08-29T01:20:43
i_000485,u_0023,p_0107,view,,245,2025-10-24T04:40:43
i_000486,u_0023,p_0108,save,,,2025-10-24T06:06:43
i_000487,u_0023,p_0119,click,4.6,220,2025-07-26T18:33:43
i_000488,u_0023,p_0016,save,4.0,,2025-09-28T02:56:43
i_000489,u_0023,p_0001,save,,,2025-08-31T15:37:43
i_000490,u_0023,p_0013,click,,247,2025-08-20T23:32:43
i_000491,u_0023,p_0005,save,4.4,,2025-10-20T05:30:43
i_000492,u_0023,p_0067,checkin,4.0,,2025-08-25T09:21:43
i_000493,u_0023,p_0005,save,,,2025-10-21T17:50:43
i_000494,u_0023,p_0064,view,,240,2025-07-15T04:30:43
i_000495,u_0023,p_0055,view,,108,2025-07-13T18:06:43
i_000496,u_0023,p_0010,save,,,2025-10-01T15:04:43
i_000497,u_0023,p_0119,click,,158,2025-10-28T22:31:43
i_000498,u_0023,p_0004,click,3.8,214,2025-09-10T02:15:43
i_000499,u_0023,p_0056,view,,260,2025-10-22T22:34:43
i_000500,u_0023,p_0060,view,,138,2025-09-07T13:39:43
i_000501,u_0023,p_0106,view,,251,2025-10-01T23:47:43
i_000502,u_0023,p_0012,click,3.8,249,2025-09-17T03:58:43
i_000503,u_0023,p_0002,view,,79,2025-09-11T12:52:43
i_000504,u_0023,p_0106,view,,254,2025-11-02T17:32:43
i_000505,u_0023,p_0064,save,4.6,,2025-08-07T10:18:43
i_000506,u_0024,p_0019,checkin,4.3,,2025-08-07T05:48:43
i_000507,u_0024,p_0017,checkin,4.5,,2025-11-03T13:25:43
i_000508,u_0024,p_0019,checkin,,,2025-07-21T15:48:43
i_000509,u_0024,p_0106,view,,300,2025-10-05T13:40:43
i_000510,u_0024,p_0115,view,,61,2025-07-17T08:55:43
i_000511,u_0024,p_0044,view,,201,2025-09-30T18:53:43
i_000512,u_0024,p_0119,view,,218,2025-08-02T05:41:43
i_000513,u_0024,p_0106,checkin,,,2025-08-29T21:48:43
i_000514,u_0024,p_0007,click,,288,2025-10-19T13:14:43
i_000515,u_0024,p_0008,checkin,3.6,,2025-10-07T18:23:43
i_000516,u_0024,p_0065,checkin,,,2025-07-21T03:36:43
i_000517,u_0024,p_0115,click,4.3,194,2025-08-10T14:34:43
i_000518,u_0024,p_0042,click,,294,2025-07-21T16:28:43
i_000519,u_0024,p_0005,view,,327,2025-08-31T17:42:43
i_000520,u_0024,p_0115,click,,161,2025-08-10T02:36:43
i_000521,u_0024,p_0015,click,,148,2025-08-09T04:07:43
i_000522,u_0024,p_0055,view,,241,2025-10-28T04:44:43
i_000523,u_0024,p_0104,click,3.4,194,2025-07-08T11:21:43
i_000524,u_0024,p_0107,view,,314,2025-08-09T23:45:43
i_000525,u_0024,p_0051,view,,165,2025-11-05T04:32:43
i_000526,u_0024,p_0012,view,,188,2025-10-07T13:16:43
i_000527,u_0024,p_0114,checkin,,,2025-08-22T12:47:43
i_000528,u_0024,p_0107,save,,,2025-08-06T22:19:43
i_000529,u_0024,p_0008,click,,226,2025-09-21T15:09:43
i_000530,u_0024,p_0064,click,2.3,298,2025-10-29T19:55:43
i_000531,u_0024,p_0004,checkin,,,2025-08-20T01:39:43
i_000532,u_0024,p_0050,view,,59,2025-07-11T03:01:43
i_000533,u_0024,p_0109,save,,,2025-08-19T21:20:43
i_000534,u_0024,p_0051,save,,,2025-09-20T16:30:43
i_000535,u_0025,p_0057,click,,137,2025-08-22T10:36:43
i_000536,u_0025,p_0009,view,,39,2025-08-21T11:01:43
i_000537,u_0025,p_0017,save,,,2025-08-07T16:55:43
i_000538,u_0025,p_0104,view,,253,2025-09-22T15:54:43
i_000539,u_0025,p_0060,view,,109,2025-10-01T14:46:43
i_000540,u_0025,p_0114,save,3.1,,2025-08-02T04:43:43
i_000541,u_0025,p_0005,view,,261,2025-08-21T01:03:43
i_000542,u_0025,p_0004,view,,247,2025-10-31T06:51:43
i_000543,u_0025,p_0004,checkin,4.2,,2025-08-30T08:16:43
i_000544,u_0025,p_0017,view,,299,2025-08-30T08:04:43
i_000545,u_0025,p_0119,save,4.5,,2025-09-04T00:51:43
i_000546,u_0025,p_0055,view,,375,2025-08-29T06:26:43
i_000547,u_0025,p_0049,view,,116,2025-07-14T07:38:43
i_000548,u_0025,p_0101,save,,,2025-08-21T12:35:43
i_000549,u_0025,p_0107,view,,298,2025-09-18T16:08:43
i_000550,u_0025,p_0064,view,,150,2025-08-02T13:37:43
i_000551,u_0025,p_0106,save,4.8,,2025-08-19T11:38:43
i_000552,u_0025,p_0107,click,,182,2025-08-20T03:22:43
i_000553,u_0025,p_0059,view,,36,2025-09-26T01:13:43
i_000554,u_0025,p_0057,view,,286,2025-09-10T04:38:43
i_000555,u_0025,p_0056,view,,139,2025-08-12T17:14:43
i_000556,u_0025,p_0019,view,,344,2025-10-15T08:01:43
i_000557,u_0025,p_0101,click,4.9,119,2025-08-12T00:17:43
i_000558,u_0025,p_0113,save,,,2025-10-04T06:25:43
i_000559,u_0025,p_0017,click,,376,2025-09-05T13:58:43
i_000560,u_0026,p_0065,view,,198,2025-08-05T00:53:43
i_000561,u_0026,p_0110,view,,248,2025-07-27T13:27:43
i_000562,u_0026,p_0111,save,,,2025-08-04T01:36:43
i_000563,u_0026,p_0010,view,,38,2025-11-02T02:46:43
i_000564,u_0026,p_0109,view,,209,2025-08-14T01:30:43
i_000565,u_0026,p_0015,checkin,,,2025-10-22T06:44:43
i_000566,u_0026,p_0104,view,,324,2025-09-13T06:44:43
i_000567,u_0026,p_0011,save,4.4,,2025-09-14T00:57:43
i_000568,u_0026,p_0060,save,,,2025-08-09T08:08:43
i_000569,u_0026,p_0042,view,,280,2025-09-16T06:17:43
i_000570,u_0026,p_0055,view,,412,2025-11-05T14:25:43
i_000571,u_0026,p_0103,click,,176,2025-08-22T02:27:43
i_000572,u_0026,p_0104,view,,219,2025-07-12T15:45:43
i_000573,u_0026,p_0101,click,,285,2025-09-29T09:16:43
i_000574,u_0026,p_0019,view,,201,2025-11-03T12:36:43
i_000575,u_0026,p_0019,view,,145,2025-09-02T23:04:43
i_000576,u_0026,p_0040,view,,157,2025-08-27T07:11:43
i_000577,u_0026,p_0113,save,4.0,,2025-10-23T03:29:43
i_000578,u_0026,p_0007,view,,233,2025-08-18T01:27:43
i_000579,u_0027,p_0040,click,2.7,20,2025-08-09T18:18:43
i_000580,u_0027,p_0056,view,,182,2025-10-17T00:59:43
i_000581,u_0027,p_0006,checkin,,,2025-08-28T02:27:43
i_000582,u_0027,p_0067,save,,,2025-10-09T15:20:43
i_000583,u_0027,p_0016,view,,285,2025-10-31T16:34:43
i_000584,u_0027,p_0007,checkin,,,2025-07-18T06:28:43
i_000585,u_0027,p_0016,view,,237,2025-09-11T09:51:43
i_000586,u_0027,p_0006,save,4.1,,2025-09-21T00:11:43
i_000587,u_0027,p_0114,view,,136,2025-09-10T13:39:43
i_000588,u_0027,p_0112,click,4.4,283,2025-10-21T09:54:43
i_000589,u_0027,p_0060,view,,340,2025-07-27T09:30:43
i_000590,u_0027,p_0004,click,4.6,131,2025-10-05T19:02:43
i_000591,u_0027,p_0105,checkin,,,2025-10-08T11:23:43
i_000592,u_0027,p_0062,click,3.5,217,2025-08-27T14:58:43
i_000593,u_0027,p_0116,click,3.7,250,2025-10-30T01:23:43
i_000594,u_0027,p_0101,view,,118,2025-08-17T02:34:43
i_000595,u_0027,p_0018,click,,220,2025-10-06T12:26:43
i_000596,u_0027,p_0065,click,,84,2025-10-10T17:15:43
i_000597,u_0027,p_0053,view,,137,2025-10-26T05:39:43
i_000598,u_0027,p_0115,save,,,2025-09-13T13:49:43
i_000599,u_0027,p_0111,view,,249,2025-09-30T13:29:43
i_000600,u_0027,p_0109,click,,182,2025-07-25T22:22:43
i_000601,u_0028,p_0016,view,,200,2025-09-15T01:57:43
i_000602,u_0028,p_0043,view,,368,2025-07-17T11:47:43
i_000603,u_0028,p_0108,save,,,2025-07-15T11:37:43
i_000604,u_0028,p_0013,click,,200,2025-07-22T11:10:43
i_000605,u_0028,p_0114,view,,242,2025-10-29T02:42:43
i_000606,u_0028,p_0056,view,,134,2025-09-10T13:12:43
i_000607,u_0028,p_0019,view,,114,2025-07-30T07:42:43
i_000608,u_0028,p_0012,view,,217,2025-07-30T09:11:43
i_000609,u_0028,p_0104,click,3.3,191,2025-08-10T22:58:43
i_000610,u_0028,p_0015,click,4.4,193,2025-08-29T15:07:43
i_000611,u_0028,p_0042,view,,294,2025-10-26T04:00:43
i_000612,u_0028,p_0041,save,,,2025-07-19T05:01:43
i_000613,u_0028,p_0009,click,,107,2025-07-27T13:54:43
i_000614,u_0028,p_0113,click,,232,2025-08-10T02:44:43
i_000615,u_0028,p_0043,view,,199,2025-10-21T01:25:43
i_000616,u_0028,p_0017,click,5.0,323,2025-10-23T14:51:43
i_000617,u_0028,p_0052,view,,48,2025-09-09T23:47:43
i_000618,u_0028,p_0009,view,,81,2025-09-30T21:53:43
i_000619,u_0028,p_0015,checkin,4.4,,2025-08-28T16:29:43
i_000620,u_0028,p_0055,view,,297,2025-09-11T13:36:43
i_000621,u_0028,p_0005,click,4.0,78,2025-10-28T09:20:43
i_000622,u_0028,p_0104,view,,248,2025-08-26T06:04:43
i_000623,u_0028,p_0002,save,4.3,,2025-09-06T11:17:43
i_000624,u_0028,p_0106,view,,82,2025-11-02T14:39:43
i_000625,u_0029,p_0064,view,,338,2025-11-04T05:54:43
i_000626,u_0029,p_0109,view,,53,2025-10-12T22:18:43
i_000627,u_0029,p_0011,checkin,,,2025-09-30T17:52:43
i_000628,u_0029,p_0045,click,3.8,193,2025-10-11T08:43:43
i_000629,u_0029,p_0109,save,,,2025-07-14T00:08:43
i_000630,u_0029,p_0067,view,,218,2025-08-25T23:29:43
i_000631,u_0029,p_0060,view,,105,2025-08-15T16:11:43
i_000632,u_0029,p_0117,click,,179,2025-08-22T22:15:43
i_000633,u_0029,p_0043,view,,222,2025-10-24T10:41:43
i_000634,u_0029,p_0014,click,,227,2025-09-07T09:18:43
i_000635,u_0029,p_0067,view,,290,2025-07-09T16:37:43
i_000636,u_0029,p_0062,click,,301,2025-10-13T21:53:43
i_000637,u_0029,p_0106,checkin,,,2025-08-22T22:10:43
i_000638,u_0029,p_0106,view,,273,2025-08-19T23:12:43
i_000639,u_0029,p_0016,view,,365,2025-08-15T04:35:43
i_000640,u_0029,p_0018,view,,256,2025-07-17T09:48:43
i_000641,u_0029,p_0107,view,,188,2025-09-20T14:03:43
i_000642,u_0029,p_0047,view,,138,2025-07-25T00:12:43
i_000643,u_0029,p_0015,click,,316,2025-08-27T15:47:43
i_000644,u_0029,p_0015,view,,161,2025-07-27T23:52:43
i_000645,u_0029,p_0119,view,,209,2025-10-20T23:02:43
i_000646,u_0029,p_0056,view,,205,2025-10-23T08:29:43
i_000647,u_0029,p_0005,click,4.4,338,2025-09-08T02:19:43
i_000648,u_0029,p_0103,checkin,,,2025-08-09T09:47:43
i_000649,u_0029,p_0067,view,,176,2025-10-11T17:18:43
i_000650,u_0029,p_0019,click,3.8,349,2025-08-06T11:53:43
i_000651,u_0029,p_0052,click,,121,2025-08-18T02:00:43
i_000652,u_0030,p_0116,view,,267,2025-09-07T00:46:43
i_000653,u_0030,p_0016,click,5.0,168,2025-10-23T22:31:43
i_000654,u_0030,p_0101,checkin,,,2025-08-27T11:12:43
i_000655,u_0030,p_0008,view,,137,2025-07-31T03:59:43
i_000656,u_0030,p_0103,click,,290,2025-10-13T06:21:43
i_000657,u_0030,p_0106,checkin,4.7,,2025-09-22T22:20:43
i_000658,u_0030,p_0107,view,,222,2025-10-25T14:29:43
i_000659,u_0030,p_0103,view,,209,2025-07-31T18:36:43
i_000660,u_0030,p_0061,click,,36,2025-09-10T17:59:43
i_000661,u_0030,p_0015,click,,170,2025-08-27T05:48:43
i_000662,u_0030,p_0054,save,4.0,,2025-07-17T19:55:43
i_000663,u_0030,p_0110,click,4.1,313,2025-08-04T01:43:43
i_000664,u_0030,p_0002,view,,147,2025-08-31T22:08:43
i_000665,u_0030,p_0112,view,,368,2025-11-02T13:19:43
i_000666,u_0030,p_0116,save,5.0,,2025-08-25T01:16:43
i_000667,u_0030,p_0101,checkin,3.7,,2025-07-19T03:30:43
i_000668,u_0030,p_0102,click,4.7,200,2025-07-12T03:26:43
i_000669,u_0030,p_0065,click,3.6,275,2025-10-16T06:07:43
i_000670,u_0030,p_0007,view,,272,2025-07-17T13:51:43
i_000671,u_0031,p_0062,save,3.2,,2025-08-24T22:03:43
i_000672,u_0031,p_0013,view,,166,2025-08-20T20:13:43
i_000673,u_0031,p_0016,view,,182,2025-08-31T23:28:43
i_000674,u_0031,p_0107,checkin,5.0,,2025-09-22T07:59:43
i_000675,u_0031,p_0015,view,,399,2025-10-07T11:02:43
i_000676,u_0031,p_0002,view,,224,2025-09-21T21:34:43
i_000677,u_0031,p_0006,view,,348,2025-08-17T21:00:43
i_000678,u_0031,p_0016,click,,235,2025-10-14T09:51:43
i_000679,u_0031,p_0049,checkin,3.8,,2025-09-24T06:14:43
i_000680,u_0031,p_0010,view,,262,2025-09-11T01:47:43
i_000681,u_0031,p_0103,checkin,,,2025-08-18T09:06:43
i_000682,u_0031,p_0016,save,4.9,,2025-09-15T03:54:43
i_000683,u_0031,p_0007,view,,380,2025-07-11T00:03:43
i_000684,u_0031,p_0114,click,,245,2025-08-02T11:25:43
i_000685,u_0031,p_0012,view,,228,2025-10-21T16:57:43
i_000686,u_0031,p_0114,view,,331,2025-07-24T09:29:43
i_000687,u_0031,p_0062,save,,,2025-10-23T03:29:43
i_000688,u_0031,p_0048,checkin,3.5,,2025-08-10T16:05:43
i_000689,u_0031,p_0004,view,,346,2025-09-03T21:49:43
i_000690,u_0031,p_0005,click,4.9,311,2025-10-23T15:47:43
i_000691,u_0031,p_0015,click,3.3,97,2025-09-20T01:44:43
i_000692,u_0031,p_0102,view,,293,2025-07-10T04:00:43
i_000693,u_0031,p_0057,view,,201,2025-10-16T01:42:43
i_000694,u_0031,p_0041,save,4.7,,2025-08-22T16:25:43
i_000695,u_0031,p_0005,click,3.5,154,2025-09-24T01:05:43
i_000696,u_0031,p_0004,click,5.0,107,2025-08-08T23:14:43
i_000697,u_0031,p_0019,click,,141,2025-09-24T10:00:43
i_000698,u_0031,p_0051,view,,147,2025-08-31T21:19:43
i_000699,u_0031,p_0055,view,,247,2025-08-01T21:24:43
i_000700,u_0031,p_0063,save,4.6,,2025-10-31T00:29:43
i_000701,u_0032,p_0016,save,,,2025-08-22T03:10:43
i_000702,u_0032,p_0107,view,,216,2025-08-10T23:51:43
i_000703,u_0032,p_0019,view,,112,2025-08-06T00:18:43
i_000704,u_0032,p_0048,click,,350,2025-07-28T01:15:43
i_000705,u_0032,p_0033,view,,206,2025-07-24T13:36:43
i_000706,u_0032,p_0053,view,,291,2025-09-02T10:19:43
i_000707,u_0032,p_0117,click,3.5,298,2025-11-05T06:03:43
i_000708,u_0032,p_0008,checkin,,,2025-08-11T03:14:43
i_000709,u_0032,p_0036,save,2.9,,2025-09-15T09:23:43
i_000710,u_0032,p_0005,view,,287,2025-07-30T06:46:43
i_000711,u_0032,p_0040,view,,331,2025-10-28T00:37:43
i_000712,u_0032,p_0110,view,,205,2025-09-16T09:41:43
i_000713,u_0032,p_0112,view,,318,2025-07-27T02:11:43
i_000714,u_0032,p_0116,click,4.5,251,2025-08-03T23:14:43
i_000715,u_0032,p_0022,save,4.1,,2025-09-25T21:57:43
i_000716,u_0032,p_0013,view,,203,2025-08-10T00:03:43
i_000717,u_0032,p_0049,click,4.2,209,2025-08-06T13:59:43
i_000718,u_0032,p_0046,click,4.1,196,2025-09-28T03:52:43
i_000719,u_0032,p_0040,click,,189,2025-10-16T22:50:43
i_000720,u_0032,p_0111,save,3.3,,2025-07-20T12:43:43
i_000721,u_0032,p_0033,view,,381,2025-07-12T00:11:43
i_000722,u_0033,p_0002,click,,260,2025-09-02T20:20:43
i_000723,u_0033,p_0006,view,,182,2025-07-30T03:26:43
i_000724,u_0033,p_0030,view,,312,2025-11-03T00:41:43
i_000725,u_0033,p_0030,save,3.6,,2025-11-02T22:52:43
i_000726,u_0033,p_0023,view,,236,2025-08-31T12:16:43
i_000727,u_0033,p_0017,view,,277,2025-10-12T07:57:43
i_000728,u_0033,p_0049,save,5.0,,2025-09-12T20:50:43
i_000729,u_0033,p_0031,click,,312,2025-09-14T02:37:43
i_000730,u_0033,p_0045,save,3.4,,2025-10-11T14:38:43
i_000731,u_0033,p_0048,save,,,2025-07-12T23:57:43
i_000732,u_0033,p_0107,view,,201,2025-10-23T14:48:43
i_000733,u_0033,p_0051,view,,293,2025-08-15T22:21:43
i_000734,u_0033,p_0011,click,,185,2025-09-12T10:19:43
i_000735,u_0033,p_0052,view,,254,2025-08-08T16:34:43
i_000736,u_0033,p_0009,view,,169,2025-09-07T06:58:43
i_000737,u_0033,p_0027,view,,203,2025-09-11T22:50:43
i_000738,u_0033,p_0005,save,3.8,,2025-08-26T17:53:43
i_000739,u_0033,p_0042,checkin,3.0,,2025-09-09T00:49:43
i_000740,u_0033,p_0034,view,,235,2025-10-10T09:04:43
i_000741,u_0033,p_0115,view,,299,2025-07-26T01:03:43
i_000742,u_0033,p_0036,view,,23,2025-11-04T08:49:43
i_000743,u_0033,p_0034,view,,318,2025-07-28T13:26:43
i_000744,u_0033,p_0110,save,,,2025-07-26T20:13:43
i_000745,u_0033,p_0023,save,,,2025-10-17T15:11:43
i_000746,u_0033,p_0012,view,,269,2025-08-14T19:57:43
i_000747,u_0033,p_0037,save,,,2025-10-14T00:33:43
i_000748,u_0034,p_0005,click,4.3,325,2025-09-23T18:12:43
i_000749,u_0034,p_0020,click,,335,2025-09-09T08:41:43
i_000750,u_0034,p_0132,view,,379,2025-08-22T21:53:43
i_000751,u_0034,p_0044,click,5.0,365,2025-09-05T04:44:43
i_000752,u_0034,p_0112,view,,370,2025-08-24T11:57:43
i_000753,u_0034,p_0112,view,,369,2025-08-27T14:52:43
i_000754,u_0034,p_0106,save,3.8,,2025-09-03T16:09:43
i_000755,u_0034,p_0029,view,,103,2025-10-10T00:50:43
i_000756,u_0034,p_0028,view,,215,2025-08-21T00:13:43
i_000757,u_0034,p_0107,view,,292,2025-09-06T10:01:43
i_000758,u_0034,p_0132,view,,117,2025-08-26T23:04:43
i_000759,u_0034,p_0111,view,,269,2025-10-04T11:23:43
i_000760,u_0034,p_0054,view,,207,2025-08-16T01:01:43
i_000761,u_0034,p_0022,click,3.1,274,2025-07-13T12:52:43
i_000762,u_0034,p_0114,view,,238,2025-09-25T07:47:43
i_000763,u_0034,p_0011,save,4.0,,2025-07-19T19:15:43
i_000764,u_0034,p_0048,view,,239,2025-09-10T20:05:43
i_000765,u_0034,p_0108,view,,321,2025-08-04T14:21:43
i_000766,u_0035,p_0005,view,,55,2025-09-18T10:09:43
i_000767,u_0035,p_0112,view,,387,2025-10-05T12:20:43
i_000768,u_0035,p_0115,view,,283,2025-10-25T07:40:43
i_000769,u_0035,p_0054,save,4.1,,2025-10-14T03:31:43
i_000770,u_0035,p_0025,checkin,,,2025-08-07T01:37:43
i_000771,u_0035,p_0052,view,,147,2025-09-17T03:04:43
i_000772,u_0035,p_0111,view,,267,2025-09-08T15:29:43
i_000773,u_0035,p_0051,view,,122,2025-09-25T04:51:43
i_000774,u_0035,p_0117,view,,167,2025-08-01T02:26:43
i_000775,u_0035,p_0040,save,4.3,,2025-08-05T15:50:43
i_000776,u_0035,p_0026,view,,72,2025-07-08T20:10:43
i_000777,u_0035,p_0009,view,,231,2025-08-19T13:04:43
i_000778,u_0035,p_0115,click,,241,2025-10-05T08:57:43
i_000779,u_0035,p_0042,view,,253,2025-09-24T06:10:43
i_000780,u_0035,p_0024,view,,224,2025-08-28T17:48:43
i_000781,u_0035,p_0023,click,,233,2025-07-23T06:50:43
i_000782,u_0035,p_0030,click,3.6,210,2025-08-08T18:47:43
i_000783,u_0035,p_0024,save,,,2025-08-17T12:06:43
i_000784,u_0035,p_0035,view,,205,2025-10-13T04:12:43
i_000785,u_0035,p_0019,click,4.6,246,2025-08-11T00:42:43
i_000786,u_0035,p_0032,click,4.6,229,2025-10-23T17:59:43
i_000787,u_0035,p_0017,view,,220,2025-10-18T19:59:43
i_000788,u_0035,p_0105,view,,123,2025-09-11T00:58:43
i_000789,u_0035,p_0034,click,4.9,334,2025-09-30T16:46:43
i_000790,u_0036,p_0008,view,,235,2025-07-23T13:49:43
i_000791,u_0036,p_0043,view,,167,2025-08-28T12:45:43
i_000792,u_0036,p_0116,view,,267,2025-07-09T09:03:43
i_000793,u_0036,p_0053,click,,130,2025-08-21T13:00:43
i_000794,u_0036,p_0102,view,,208,2025-07-07T21:01:43
i_000795,u_0036,p_0037,view,,285,2025-08-11T00:28:43
i_000796,u_0036,p_0038,view,,171,2025-08-25T13:40:43
i_000797,u_0036,p_0028,save,4.0,,2025-09-30T09:40:43
i_000798,u_0036,p_0050,view,,166,2025-08-01T08:09:43
i_000799,u_0036,p_0049,view,,159,2025-11-05T06:27:43
i_000800,u_0036,p_0107,click,4.1,259,2025-07-28T07:56:43
i_000801,u_0036,p_0051,checkin,3.7,,2025-07-25T19:34:43
i_000802,u_0036,p_0049,view,,144,2025-09-10T21:50:43
i_000803,u_0036,p_0028,view,,213,2025-08-14T07:02:43
i_000804,u_0036,p_0037,click,3.3,428,2025-09-04T02:03:43
i_000805,u_0036,p_0001,view,,253,2025-07-21T15:45:43
i_000806,u_0037,p_0050,click,,210,2025-09-05T22:09:43
i_000807,u_0037,p_0119,click,,300,2025-08-02T05:06:43
i_000808,u_0037,p_0023,view,,346,2025-08-01T03:29:43
i_000809,u_0037,p_0024,click,4.1,251,2025-07-12T23:46:43
i_000810,u_0037,p_0042,click,,92,2025-09-01T21:46:43
i_000811,u_0037,p_0020,view,,202,2025-07-15T20:28:43
i_000812,u_0037,p_0044,checkin,,,2025-09-04T07:58:43
i_000813,u_0037,p_0009,view,,167,2025-07-14T12:10:43
i_000814,u_0037,p_0101,view,,53,2025-07-27T01:57:43
i_000815,u_0037,p_0132,checkin,,,2025-08-07T04:49:43
i_000816,u_0037,p_0008,checkin,4.0,,2025-10-23T11:35:43
i_000817,u_0037,p_0132,click,2.8,217,2025-10-15T03:13:43
i_000818,u_0037,p_0041,click,,283,2025-09-26T15:33:43
i_000819,u_0037,p_0037,click,,276,2025-10-03T17:48:43
i_000820,u_0037,p_0008,view,,349,2025-09-08T12:31:43
i_000821,u_0037,p_0032,view,,197,2025-08-28T02:43:43
i_000822,u_0037,p_0044,click,,146,2025-10-28T07:44:43
i_000823,u_0037,p_0110,view,,243,2025-08-09T22:27:43
i_000824,u_0037,p_0049,view,,188,2025-08-02T08:19:43
i_000825,u_0037,p_0036,view,,264,2025-08-09T22:19:43
